LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,DATA_EXFIL,PRIV_ESC,1
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,DATA_EXFIL,LOGIN,LOGIN,3
NONE,FILE_ACCESS,FILE_ACCESS,LOGOUT,FILE_ACCESS,LOGOUT,0
FILE_ACCESS,FILE_ACCESS,LOGOUT,LOGIN,LOGIN,NONE,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGOUT,FAILED_LOGIN,FAILED_LOGIN,2
LOGOUT,LOGIN,FILE_ACCESS,LOGIN,FILE_ACCESS,FILE_ACCESS,0
LOGIN,PRIV_ESC,DATA_EXFIL,NONE,FILE_ACCESS,FILE_ACCESS,2
LOGIN,PRIV_ESC,DATA_EXFIL,PRIV_ESC,NONE,FILE_ACCESS,2
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,FILE_ACCESS,LOGOUT,1
LOGIN,LOGIN,FILE_ACCESS,NONE,NONE,LOGIN,0
NONE,FILE_ACCESS,LOGIN,NONE,LOGOUT,LOGIN,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,PRIV_ESC,PRIV_ESC,1
LOGIN,PRIV_ESC,DATA_EXFIL,NONE,LOGOUT,FILE_ACCESS,2
LOGOUT,NONE,LOGIN,FILE_ACCESS,FILE_ACCESS,LOGOUT,0
NONE,LOGIN,FILE_ACCESS,LOGIN,FILE_ACCESS,FILE_ACCESS,0
NONE,FILE_ACCESS,LOGOUT,LOGOUT,NONE,LOGIN,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,NONE,FAILED_LOGIN,1
LOGIN,LOGIN,NONE,NONE,NONE,FILE_ACCESS,0
FILE_ACCESS,NONE,LOGIN,LOGOUT,FILE_ACCESS,LOGOUT,0
LOGIN,PRIV_ESC,DATA_EXFIL,PASSWORD_RESET,LOGIN,LOGOUT,2
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,FAILED_LOGIN,FILE_ACCESS,1
LOGIN,FILE_ACCESS,LOGOUT,NONE,NONE,LOGIN,0
LOGOUT,LOGOUT,LOGOUT,LOGOUT,LOGOUT,FILE_ACCESS,0
LOGIN,LOGOUT,FILE_ACCESS,LOGIN,LOGOUT,LOGIN,0
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,LOGOUT,FAILED_LOGIN,3
FILE_ACCESS,LOGOUT,NONE,LOGOUT,FILE_ACCESS,LOGOUT,0
LOGIN,FILE_ACCESS,LOGOUT,FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGIN,PRIV_ESC,LOGOUT,2
LOGOUT,LOGOUT,NONE,NONE,FILE_ACCESS,LOGIN,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,NONE,DATA_EXFIL,1
FILE_ACCESS,LOGOUT,NONE,LOGOUT,FILE_ACCESS,LOGOUT,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGIN,FAILED_LOGIN,PRIV_ESC,2
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,DATA_EXFIL,PRIV_ESC,1
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,PRIV_ESC,LOGIN,FILE_ACCESS,3
FILE_ACCESS,LOGIN,FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,NONE,0
FILE_ACCESS,NONE,LOGOUT,NONE,NONE,LOGIN,0
LOGOUT,FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,LOGIN,LOGIN,0
LOGIN,LOGOUT,FILE_ACCESS,FILE_ACCESS,LOGOUT,LOGOUT,0
LOGOUT,LOGIN,LOGIN,FILE_ACCESS,LOGIN,LOGIN,0
LOGIN,LOGIN,LOGIN,FILE_ACCESS,FILE_ACCESS,NONE,0
LOGIN,PRIV_ESC,DATA_EXFIL,PRIV_ESC,DATA_EXFIL,NONE,2
LOGOUT,LOGIN,LOGOUT,FILE_ACCESS,LOGIN,LOGIN,0
LOGIN,FILE_ACCESS,NONE,NONE,LOGOUT,LOGIN,0
FILE_ACCESS,LOGOUT,FILE_ACCESS,LOGIN,LOGIN,LOGIN,0
LOGIN,PRIV_ESC,DATA_EXFIL,FAILED_LOGIN,DATA_EXFIL,FILE_ACCESS,2
LOGIN,LOGIN,LOGIN,LOGIN,NONE,LOGOUT,0
LOGIN,FILE_ACCESS,NONE,NONE,LOGOUT,LOGIN,0
LOGIN,PRIV_ESC,DATA_EXFIL,PASSWORD_RESET,DATA_EXFIL,NONE,2
NONE,LOGIN,LOGOUT,NONE,NONE,LOGOUT,0
LOGOUT,LOGIN,LOGIN,LOGIN,LOGOUT,NONE,0
LOGIN,LOGOUT,FILE_ACCESS,LOGIN,LOGIN,LOGIN,0
FILE_ACCESS,NONE,FILE_ACCESS,LOGOUT,NONE,LOGOUT,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,PASSWORD_RESET,DATA_EXFIL,1
LOGOUT,NONE,NONE,FILE_ACCESS,LOGOUT,LOGIN,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,FILE_ACCESS,LOGOUT,1
LOGIN,LOGOUT,LOGOUT,FILE_ACCESS,LOGOUT,LOGOUT,0
FILE_ACCESS,LOGIN,NONE,LOGIN,LOGIN,FILE_ACCESS,0
LOGOUT,LOGIN,NONE,LOGIN,NONE,LOGOUT,0
LOGOUT,NONE,NONE,FILE_ACCESS,LOGOUT,FILE_ACCESS,0
LOGOUT,NONE,NONE,LOGIN,LOGOUT,LOGOUT,0
LOGIN,PRIV_ESC,DATA_EXFIL,PASSWORD_RESET,LOGOUT,PASSWORD_RESET,2
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,DATA_EXFIL,LOGOUT,1
FILE_ACCESS,LOGIN,NONE,NONE,LOGIN,LOGIN,0
FILE_ACCESS,LOGIN,NONE,FILE_ACCESS,LOGOUT,FILE_ACCESS,0
FILE_ACCESS,NONE,NONE,NONE,FILE_ACCESS,NONE,0
NONE,LOGOUT,FILE_ACCESS,LOGOUT,LOGOUT,LOGIN,0
NONE,FILE_ACCESS,NONE,NONE,NONE,LOGIN,0
FILE_ACCESS,LOGIN,LOGOUT,LOGOUT,NONE,NONE,0
LOGIN,PRIV_ESC,DATA_EXFIL,NONE,LOGOUT,LOGIN,2
LOGIN,PRIV_ESC,DATA_EXFIL,NONE,PRIV_ESC,LOGIN,2
LOGOUT,NONE,NONE,NONE,LOGIN,FILE_ACCESS,0
NONE,NONE,LOGOUT,FILE_ACCESS,NONE,LOGIN,0
FILE_ACCESS,NONE,NONE,LOGIN,FILE_ACCESS,FILE_ACCESS,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGOUT,NONE,LOGOUT,2
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,DATA_EXFIL,NONE,1
LOGIN,NONE,NONE,LOGIN,LOGIN,LOGIN,0
LOGIN,NONE,NONE,NONE,LOGIN,LOGOUT,0
NONE,LOGOUT,LOGOUT,LOGOUT,LOGIN,FILE_ACCESS,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,NONE,FAILED_LOGIN,1
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,PASSWORD_RESET,PRIV_ESC,1
NONE,LOGOUT,NONE,LOGOUT,LOGOUT,FILE_ACCESS,0
FILE_ACCESS,NONE,LOGOUT,FILE_ACCESS,LOGOUT,LOGIN,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,DATA_EXFIL,FILE_ACCESS,1
LOGIN,PRIV_ESC,DATA_EXFIL,FILE_ACCESS,FAILED_LOGIN,DATA_EXFIL,2
LOGIN,PRIV_ESC,DATA_EXFIL,PRIV_ESC,LOGIN,PASSWORD_RESET,2
NONE,FILE_ACCESS,LOGIN,LOGIN,FILE_ACCESS,FILE_ACCESS,0
LOGIN,PRIV_ESC,DATA_EXFIL,DATA_EXFIL,PASSWORD_RESET,NONE,2
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,DATA_EXFIL,LOGIN,FAILED_LOGIN,3
NONE,LOGIN,NONE,FILE_ACCESS,LOGIN,NONE,0
NONE,LOGOUT,FILE_ACCESS,FILE_ACCESS,LOGOUT,LOGOUT,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,FAILED_LOGIN,LOGOUT,1
NONE,LOGOUT,FILE_ACCESS,LOGIN,LOGOUT,LOGOUT,0
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,PASSWORD_RESET,FAILED_LOGIN,FILE_ACCESS,3
LOGIN,PRIV_ESC,DATA_EXFIL,DATA_EXFIL,PASSWORD_RESET,FILE_ACCESS,2
NONE,FILE_ACCESS,NONE,FILE_ACCESS,NONE,FILE_ACCESS,0
FILE_ACCESS,NONE,LOGIN,NONE,LOGOUT,NONE,0
FILE_ACCESS,FILE_ACCESS,NONE,LOGOUT,LOGOUT,NONE,0
NONE,NONE,LOGOUT,LOGIN,LOGOUT,LOGOUT,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGIN,FAILED_LOGIN,DATA_EXFIL,2
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,LOGOUT,NONE,1
FILE_ACCESS,FILE_ACCESS,LOGOUT,LOGIN,LOGIN,LOGOUT,0
FILE_ACCESS,LOGIN,NONE,LOGIN,NONE,LOGIN,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGOUT,FAILED_LOGIN,DATA_EXFIL,2
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,PRIV_ESC,DATA_EXFIL,1
FILE_ACCESS,FILE_ACCESS,NONE,FILE_ACCESS,FILE_ACCESS,LOGOUT,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGIN,PASSWORD_RESET,LOGOUT,2
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,LOGOUT,DATA_EXFIL,1
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,DATA_EXFIL,FILE_ACCESS,1
LOGIN,LOGIN,LOGOUT,LOGOUT,FILE_ACCESS,LOGOUT,0
NONE,NONE,LOGOUT,NONE,LOGOUT,NONE,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,FILE_ACCESS,PASSWORD_RESET,1
LOGIN,LOGIN,LOGIN,LOGOUT,FILE_ACCESS,LOGOUT,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,DATA_EXFIL,LOGOUT,1
FILE_ACCESS,FILE_ACCESS,NONE,FILE_ACCESS,FILE_ACCESS,NONE,0
NONE,LOGIN,LOGOUT,NONE,NONE,FILE_ACCESS,0
FILE_ACCESS,LOGIN,LOGIN,LOGOUT,NONE,FILE_ACCESS,0
LOGIN,PRIV_ESC,DATA_EXFIL,NONE,PRIV_ESC,NONE,2
FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,LOGIN,NONE,LOGOUT,0
LOGIN,NONE,FILE_ACCESS,LOGOUT,FILE_ACCESS,NONE,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,PASSWORD_RESET,PASSWORD_RESET,1
FILE_ACCESS,NONE,NONE,LOGIN,NONE,FILE_ACCESS,0
LOGIN,LOGIN,FILE_ACCESS,NONE,FILE_ACCESS,LOGIN,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGIN,PASSWORD_RESET,FILE_ACCESS,2
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,PASSWORD_RESET,FILE_ACCESS,PRIV_ESC,3
LOGIN,LOGIN,LOGIN,LOGOUT,FILE_ACCESS,NONE,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,FILE_ACCESS,PRIV_ESC,1
LOGOUT,LOGIN,NONE,NONE,NONE,LOGOUT,0
LOGOUT,NONE,FILE_ACCESS,LOGIN,NONE,LOGIN,0
LOGOUT,NONE,NONE,NONE,FILE_ACCESS,LOGIN,0
NONE,LOGIN,LOGOUT,NONE,NONE,LOGOUT,0
NONE,LOGOUT,FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,0
LOGIN,PRIV_ESC,DATA_EXFIL,FAILED_LOGIN,LOGOUT,NONE,2
LOGIN,PRIV_ESC,DATA_EXFIL,PASSWORD_RESET,PRIV_ESC,FAILED_LOGIN,2
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,DATA_EXFIL,LOGIN,1
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,PRIV_ESC,FILE_ACCESS,LOGIN,3
FILE_ACCESS,LOGOUT,LOGOUT,LOGIN,NONE,LOGOUT,0
FILE_ACCESS,LOGIN,NONE,FILE_ACCESS,NONE,LOGIN,0
FILE_ACCESS,NONE,LOGOUT,FILE_ACCESS,LOGIN,NONE,0
LOGOUT,LOGIN,LOGOUT,NONE,LOGIN,LOGIN,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,NONE,LOGIN,1
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,PRIV_ESC,NONE,DATA_EXFIL,3
FILE_ACCESS,LOGOUT,NONE,LOGIN,LOGOUT,LOGOUT,0
LOGOUT,FILE_ACCESS,LOGIN,FILE_ACCESS,FILE_ACCESS,LOGOUT,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,LOGIN,LOGIN,1
NONE,NONE,LOGIN,LOGIN,NONE,LOGOUT,0
LOGOUT,LOGIN,FILE_ACCESS,LOGOUT,FILE_ACCESS,LOGOUT,0
FILE_ACCESS,LOGOUT,LOGOUT,LOGIN,LOGIN,LOGOUT,0
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,NONE,FILE_ACCESS,PASSWORD_RESET,3
NONE,NONE,FILE_ACCESS,FILE_ACCESS,LOGIN,NONE,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,PASSWORD_RESET,FILE_ACCESS,1
LOGIN,FILE_ACCESS,LOGOUT,FILE_ACCESS,LOGIN,LOGIN,0
FILE_ACCESS,NONE,FILE_ACCESS,LOGOUT,FILE_ACCESS,FILE_ACCESS,0
LOGOUT,NONE,FILE_ACCESS,LOGOUT,FILE_ACCESS,NONE,0
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,PASSWORD_RESET,NONE,3
FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,LOGOUT,FILE_ACCESS,0
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,PRIV_ESC,NONE,FILE_ACCESS,3
LOGOUT,LOGOUT,NONE,NONE,LOGIN,NONE,0
LOGOUT,FILE_ACCESS,LOGOUT,LOGOUT,FILE_ACCESS,FILE_ACCESS,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGOUT,NONE,PRIV_ESC,2
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,FAILED_LOGIN,PRIV_ESC,1
LOGIN,PRIV_ESC,DATA_EXFIL,DATA_EXFIL,FILE_ACCESS,DATA_EXFIL,2
FILE_ACCESS,LOGIN,LOGIN,FILE_ACCESS,LOGIN,NONE,0
LOGIN,PRIV_ESC,DATA_EXFIL,FAILED_LOGIN,LOGOUT,DATA_EXFIL,2
NONE,LOGIN,NONE,LOGIN,NONE,FILE_ACCESS,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,PASSWORD_RESET,PASSWORD_RESET,1
FILE_ACCESS,FILE_ACCESS,LOGOUT,NONE,FILE_ACCESS,NONE,0
LOGIN,NONE,LOGOUT,LOGOUT,LOGOUT,FILE_ACCESS,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,LOGOUT,FILE_ACCESS,1
LOGIN,PRIV_ESC,DATA_EXFIL,FAILED_LOGIN,FILE_ACCESS,LOGIN,2
LOGOUT,LOGIN,LOGOUT,LOGIN,LOGOUT,LOGIN,0
NONE,LOGIN,LOGOUT,LOGOUT,LOGOUT,LOGOUT,0
FILE_ACCESS,LOGOUT,LOGIN,LOGIN,LOGOUT,LOGOUT,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,LOGOUT,NONE,1
FILE_ACCESS,FILE_ACCESS,LOGOUT,LOGIN,NONE,LOGIN,0
FILE_ACCESS,LOGIN,NONE,NONE,FILE_ACCESS,LOGIN,0
FILE_ACCESS,LOGIN,LOGOUT,LOGIN,FILE_ACCESS,LOGIN,0
NONE,NONE,LOGOUT,LOGOUT,FILE_ACCESS,LOGIN,0
LOGIN,PRIV_ESC,DATA_EXFIL,FAILED_LOGIN,LOGIN,PRIV_ESC,2
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,FILE_ACCESS,LOGOUT,1
LOGOUT,FILE_ACCESS,LOGIN,FILE_ACCESS,FILE_ACCESS,LOGOUT,0
NONE,FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,LOGOUT,FILE_ACCESS,0
NONE,NONE,NONE,NONE,NONE,LOGIN,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,PRIV_ESC,FILE_ACCESS,1
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,LOGOUT,FAILED_LOGIN,1
LOGIN,PRIV_ESC,DATA_EXFIL,FAILED_LOGIN,LOGIN,LOGIN,2
NONE,LOGOUT,LOGOUT,LOGOUT,LOGOUT,FILE_ACCESS,0
LOGOUT,FILE_ACCESS,LOGIN,NONE,NONE,NONE,0
LOGIN,FILE_ACCESS,FILE_ACCESS,LOGOUT,NONE,LOGIN,0
FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,LOGOUT,LOGOUT,LOGIN,0
LOGOUT,NONE,FILE_ACCESS,LOGIN,NONE,FILE_ACCESS,0
LOGIN,LOGIN,NONE,LOGOUT,LOGIN,FILE_ACCESS,0
NONE,LOGIN,NONE,NONE,NONE,LOGOUT,0
LOGOUT,FILE_ACCESS,LOGOUT,LOGOUT,LOGIN,NONE,0
NONE,FILE_ACCESS,FILE_ACCESS,NONE,LOGIN,FILE_ACCESS,0
LOGIN,FILE_ACCESS,LOGIN,LOGOUT,FILE_ACCESS,LOGIN,0
FILE_ACCESS,LOGIN,LOGIN,LOGOUT,LOGOUT,NONE,0
LOGIN,NONE,LOGOUT,FILE_ACCESS,FILE_ACCESS,NONE,0
FILE_ACCESS,FILE_ACCESS,LOGIN,NONE,FILE_ACCESS,NONE,0
NONE,LOGOUT,LOGIN,NONE,NONE,LOGOUT,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGOUT,DATA_EXFIL,FILE_ACCESS,2
NONE,LOGIN,LOGOUT,LOGIN,FILE_ACCESS,LOGIN,0
FILE_ACCESS,FILE_ACCESS,NONE,FILE_ACCESS,FILE_ACCESS,LOGIN,0
FILE_ACCESS,LOGOUT,NONE,LOGOUT,NONE,FILE_ACCESS,0
FILE_ACCESS,FILE_ACCESS,NONE,NONE,LOGOUT,LOGOUT,0
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,LOGOUT,FAILED_LOGIN,PASSWORD_RESET,3
NONE,LOGIN,LOGOUT,FILE_ACCESS,NONE,LOGOUT,0
FILE_ACCESS,LOGIN,LOGIN,FILE_ACCESS,LOGIN,NONE,0
LOGIN,PRIV_ESC,DATA_EXFIL,DATA_EXFIL,FAILED_LOGIN,FILE_ACCESS,2
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,NONE,DATA_EXFIL,PASSWORD_RESET,3
LOGOUT,LOGOUT,LOGIN,FILE_ACCESS,NONE,LOGOUT,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,LOGIN,FILE_ACCESS,1
LOGIN,LOGIN,LOGIN,LOGIN,FILE_ACCESS,NONE,0
FILE_ACCESS,LOGIN,NONE,FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,0
LOGIN,PRIV_ESC,DATA_EXFIL,FAILED_LOGIN,NONE,NONE,2
LOGOUT,NONE,LOGOUT,LOGOUT,LOGOUT,LOGIN,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,LOGOUT,PASSWORD_RESET,1
NONE,NONE,LOGOUT,LOGIN,FILE_ACCESS,NONE,0
LOGOUT,LOGIN,LOGOUT,FILE_ACCESS,LOGIN,FILE_ACCESS,0
NONE,NONE,NONE,FILE_ACCESS,FILE_ACCESS,NONE,0
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,FILE_ACCESS,PRIV_ESC,NONE,3
LOGOUT,LOGOUT,LOGIN,LOGOUT,LOGOUT,LOGIN,0
LOGOUT,FILE_ACCESS,NONE,FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,0
LOGIN,PRIV_ESC,DATA_EXFIL,PRIV_ESC,DATA_EXFIL,PASSWORD_RESET,2
LOGIN,LOGOUT,LOGOUT,FILE_ACCESS,LOGOUT,FILE_ACCESS,0
LOGIN,LOGIN,LOGIN,LOGIN,LOGOUT,LOGOUT,0
FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,LOGIN,LOGIN,FILE_ACCESS,0
NONE,LOGOUT,LOGOUT,NONE,LOGOUT,LOGIN,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,FILE_ACCESS,FAILED_LOGIN,1
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,NONE,FAILED_LOGIN,NONE,3
FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,LOGIN,LOGOUT,FILE_ACCESS,0
NONE,NONE,NONE,LOGOUT,NONE,NONE,0
LOGIN,PRIV_ESC,DATA_EXFIL,DATA_EXFIL,DATA_EXFIL,LOGIN,2
NONE,FILE_ACCESS,LOGIN,NONE,NONE,FILE_ACCESS,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,LOGIN,FILE_ACCESS,1
NONE,NONE,FILE_ACCESS,LOGIN,FILE_ACCESS,NONE,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGIN,NONE,PASSWORD_RESET,2
LOGIN,PRIV_ESC,DATA_EXFIL,FAILED_LOGIN,PASSWORD_RESET,PRIV_ESC,2
LOGIN,PRIV_ESC,DATA_EXFIL,FILE_ACCESS,PASSWORD_RESET,FAILED_LOGIN,2
LOGIN,PRIV_ESC,DATA_EXFIL,LOGOUT,FAILED_LOGIN,LOGOUT,2
LOGOUT,NONE,LOGOUT,LOGIN,NONE,FILE_ACCESS,0
LOGOUT,LOGIN,NONE,LOGOUT,FILE_ACCESS,FILE_ACCESS,0
LOGIN,PRIV_ESC,DATA_EXFIL,NONE,FAILED_LOGIN,LOGOUT,2
LOGIN,PRIV_ESC,DATA_EXFIL,FILE_ACCESS,LOGIN,PRIV_ESC,2
LOGIN,NONE,LOGIN,LOGOUT,NONE,NONE,0
LOGOUT,LOGIN,LOGOUT,LOGOUT,NONE,FILE_ACCESS,0
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,DATA_EXFIL,NONE,LOGIN,3
NONE,LOGIN,FILE_ACCESS,FILE_ACCESS,LOGOUT,LOGIN,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGIN,PASSWORD_RESET,FAILED_LOGIN,2
FILE_ACCESS,NONE,NONE,FILE_ACCESS,LOGOUT,LOGOUT,0
LOGIN,LOGIN,LOGIN,LOGIN,LOGOUT,LOGIN,0
LOGOUT,NONE,LOGIN,FILE_ACCESS,LOGOUT,LOGOUT,0
FILE_ACCESS,NONE,LOGOUT,NONE,LOGOUT,LOGIN,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,DATA_EXFIL,LOGIN,1
LOGIN,PRIV_ESC,DATA_EXFIL,LOGIN,LOGIN,DATA_EXFIL,2
NONE,FILE_ACCESS,FILE_ACCESS,LOGIN,NONE,NONE,0
NONE,LOGOUT,FILE_ACCESS,LOGIN,NONE,LOGIN,0
NONE,NONE,FILE_ACCESS,NONE,LOGOUT,LOGOUT,0
NONE,FILE_ACCESS,LOGOUT,LOGOUT,NONE,NONE,0
LOGIN,PRIV_ESC,DATA_EXFIL,DATA_EXFIL,NONE,FILE_ACCESS,2
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,PRIV_ESC,FILE_ACCESS,DATA_EXFIL,3
LOGIN,FILE_ACCESS,LOGIN,FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,0
LOGOUT,FILE_ACCESS,LOGOUT,NONE,LOGIN,LOGOUT,0
NONE,LOGIN,NONE,LOGIN,LOGIN,LOGIN,0
NONE,LOGIN,NONE,FILE_ACCESS,NONE,LOGOUT,0
LOGIN,LOGIN,LOGIN,NONE,LOGIN,LOGOUT,0
NONE,LOGOUT,LOGOUT,LOGOUT,NONE,FILE_ACCESS,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,LOGIN,LOGOUT,1
FILE_ACCESS,NONE,FILE_ACCESS,LOGIN,NONE,FILE_ACCESS,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,FILE_ACCESS,NONE,1
FILE_ACCESS,LOGIN,LOGOUT,LOGIN,NONE,NONE,0
LOGIN,PRIV_ESC,DATA_EXFIL,DATA_EXFIL,FILE_ACCESS,PASSWORD_RESET,2
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,FILE_ACCESS,FILE_ACCESS,NONE,3
NONE,LOGOUT,NONE,FILE_ACCESS,FILE_ACCESS,FILE_ACCESS,0
LOGIN,LOGIN,NONE,NONE,NONE,NONE,0
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,NONE,PRIV_ESC,DATA_EXFIL,3
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,PASSWORD_RESET,FAILED_LOGIN,1
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,PRIV_ESC,PRIV_ESC,FAILED_LOGIN,3
LOGIN,PRIV_ESC,DATA_EXFIL,FILE_ACCESS,NONE,LOGIN,2
LOGIN,PRIV_ESC,DATA_EXFIL,FAILED_LOGIN,PRIV_ESC,FAILED_LOGIN,2
LOGIN,PRIV_ESC,DATA_EXFIL,NONE,LOGOUT,LOGOUT,2
LOGOUT,NONE,NONE,NONE,LOGOUT,NONE,0
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,LOGOUT,LOGIN,1
LOGIN,PRIV_ESC,FILE_ACCESS,LOGOUT,NONE,DATA_EXFIL,1
LOGOUT,FILE_ACCESS,LOGIN,FILE_ACCESS,LOGIN,LOGIN,0
LOGIN,PRIV_ESC,DATA_EXFIL,PASSWORD_RESET,LOGIN,DATA_EXFIL,2
LOGOUT,FILE_ACCESS,FILE_ACCESS,LOGIN,LOGOUT,FILE_ACCESS,0
FILE_ACCESS,FILE_ACCESS,NONE,NONE,NONE,LOGOUT,0
NONE,LOGOUT,FILE_ACCESS,FILE_ACCESS,LOGOUT,NONE,0
LOGIN,LOGOUT,NONE,NONE,NONE,LOGOUT,0
LOGIN,FILE_ACCESS,NONE,LOGIN,LOGOUT,LOGIN,0
LOGIN,PRIV_ESC,DATA_EXFIL,LOGIN,PASSWORD_RESET,LOGOUT,2
NONE,FILE_ACCESS,FILE_ACCESS,LOGOUT,LOGOUT,LOGOUT,0
LOGIN,LOGOUT,LOGOUT,LOGIN,NONE,FILE_ACCESS,0
NONE,LOGOUT,NONE,LOGOUT,FILE_ACCESS,NONE,0
FAILED_LOGIN,FAILED_LOGIN,FAILED_LOGIN,LOGOUT,LOGIN,PASSWORD_RESET,3
LOGIN,LOGOUT,LOGIN,NONE,LOGOUT,LOGIN,0
LOGOUT,FILE_ACCESS,LOGIN,LOGOUT,NONE,FILE_ACCESS,0
NONE,LOGIN,LOGOUT,NONE,LOGIN,LOGIN,0
LOGOUT,LOGIN,NONE,FILE_ACCESS,FILE_ACCESS,LOGIN,0
